CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOMBRE,ALCALDIA,OID
0900200010171016,09,002,0001,0171,016,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13428
0900200010171006,09,002,0001,0171,006,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13429
0900200010148032,09,002,0001,0148,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13430
0900200010129032,09,002,0001,0129,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13431
0900200010129029,09,002,0001,0129,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13432
0900200010129027,09,002,0001,0129,027,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13433
0900200010129019,09,002,0001,0129,019,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13434
0900200010129017,09,002,0001,0129,017,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13435
0900200010114054,09,002,0001,0114,054,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13436
0900200010114053,09,002,0001,0114,053,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13437
0900200010114052,09,002,0001,0114,052,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13438
0900200010114048,09,002,0001,0114,048,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13439
0900200010114047,09,002,0001,0114,047,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13440
0900200010114046,09,002,0001,0114,046,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13441
0900200010114044,09,002,0001,0114,044,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13442
0900200010129030,09,002,0001,0129,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13443
0900200010114042,09,002,0001,0114,042,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13444
0900200010114041,09,002,0001,0114,041,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13445
0900200010114040,09,002,0001,0114,040,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13446
0900200010114039,09,002,0001,0114,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13447
0900200010114038,09,002,0001,0114,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13448
0900200010114034,09,002,0001,0114,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13449
0900200010114033,09,002,0001,0114,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13450
0900200010114032,09,002,0001,0114,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13451
0900200010114031,09,002,0001,0114,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13452
0900200010114030,09,002,0001,0114,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13453
0900200010114029,09,002,0001,0114,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13454
0900200010044047,09,002,0001,0044,047,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13455
0900200010044046,09,002,0001,0044,046,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13456
0900200010044033,09,002,0001,0044,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13457
0900200010044032,09,002,0001,0044,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13458
0900200010044031,09,002,0001,0044,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13459
090020001003A029,09,002,0001,003A,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13460
090020001003A028,09,002,0001,003A,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13461
090020001003A027,09,002,0001,003A,027,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13462
090020001003A026,09,002,0001,003A,026,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13463
090020001003A016,09,002,0001,003A,016,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13464
090020001003A010,09,002,0001,003A,010,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13465
090020001003A007,09,002,0001,003A,007,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13466
090020001003A005,09,002,0001,003A,005,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13467
090020001003A002,09,002,0001,003A,002,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13468
090020001003A001,09,002,0001,003A,001,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13469
0900200010025039,09,002,0001,0025,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13470
0900200010025038,09,002,0001,0025,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13471
0900200010025037,09,002,0001,0025,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13472
0900200010025031,09,002,0001,0025,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13473
0900200010025030,09,002,0001,0025,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13474
0900200010025028,09,002,0001,0025,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13475
0900200010025018,09,002,0001,0025,018,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13476
0900200010025017,09,002,0001,0025,017,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13477
0900200010025013,09,002,0001,0025,013,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13478
0900200010025012,09,002,0001,0025,012,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13479
0900200010025011,09,002,0001,0025,011,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13480
0900200010025010,09,002,0001,0025,010,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13481
0900200010025009,09,002,0001,0025,009,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13482
090020001067A039,09,002,0001,067A,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13483
090020001067A038,09,002,0001,067A,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13484
090020001067A037,09,002,0001,067A,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13485
090020001067A036,09,002,0001,067A,036,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13486
090020001067A035,09,002,0001,067A,035,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13487
0900200010542048,09,002,0001,0542,048,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13488
0900200010542047,09,002,0001,0542,047,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13489
0900200010542046,09,002,0001,0542,046,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13490
0900200010519014,09,002,0001,0519,014,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13491
0900200010519013,09,002,0001,0519,013,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13492
0900200010519012,09,002,0001,0519,012,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13493
0900200010519011,09,002,0001,0519,011,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13494
0900200010519010,09,002,0001,0519,010,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13495
0900200010519004,09,002,0001,0519,004,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13496
0900200010519003,09,002,0001,0519,003,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13497
0900200010519002,09,002,0001,0519,002,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13498
0900200010519001,09,002,0001,0519,001,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13499
0900200010472037,09,002,0001,0472,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13500
0900200010472033,09,002,0001,0472,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13501
0900200010472032,09,002,0001,0472,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13502
0900200010449034,09,002,0001,0449,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13503
0900200010449033,09,002,0001,0449,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13504
0900200010449032,09,002,0001,0449,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13505
0900200010449031,09,002,0001,0449,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13506
0900200010449030,09,002,0001,0449,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13507
090020001035A039,09,002,0001,035A,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13508
090020001035A038,09,002,0001,035A,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13509
090020001035A037,09,002,0001,035A,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13510
090020001035A036,09,002,0001,035A,036,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13511
090020001035A035,09,002,0001,035A,035,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13512
090020001035A031,09,002,0001,035A,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13513
090020001035A030,09,002,0001,035A,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13514
0900200010326025,09,002,0001,0326,025,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13515
0900200010326024,09,002,0001,0326,024,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13516
0900200010326022,09,002,0001,0326,022,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13517
0900200010326021,09,002,0001,0326,021,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13518
0900200010326020,09,002,0001,0326,020,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13519
0900200010326019,09,002,0001,0326,019,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13520
0900200011095047,09,002,0001,1095,047,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13521
090020001099A014,09,002,0001,099A,014,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13522
0900200011095048,09,002,0001,1095,048,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13523
0900200010294019,09,002,0001,0294,019,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13524
0900200011080021,09,002,0001,1080,021,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13525
0900200010985008,09,002,0001,0985,008,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13526
090020001035A003,09,002,0001,035A,003,Urbana,Contenedora,Unidad Habitacional,Azcapotzalco,13527
0900200010769007,09,002,0001,0769,007,Urbana,Contenedora,Unidad Habitacional,Azcapotzalco,13528
0900200011004004,09,002,0001,1004,004,Urbana,Contenedora,Unidad Habitacional_REC,Azcapotzalco,13529
0900200010928025,09,002,0001,0928,025,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13530
0900200010928026,09,002,0001,0928,026,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13531
0900200010928027,09,002,0001,0928,027,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13532
0900200010928028,09,002,0001,0928,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13533
0900200010928029,09,002,0001,0928,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13534
0900200011095012,09,002,0001,1095,012,Urbana,Contenedora,Unidad Habitacional,Azcapotzalco,13535
0900200010186041,09,002,0001,0186,041,Urbana,Contenedora,Unidad Habitacional,Azcapotzalco,13536
0900200010913024,09,002,0001,0913,024,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13537
0900200010913037,09,002,0001,0913,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13538
0900200010913015,09,002,0001,0913,015,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13539
0900200010913034,09,002,0001,0913,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13540
0900200010913032,09,002,0001,0913,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13541
0900200010913038,09,002,0001,0913,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13542
0900200010913033,09,002,0001,0913,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13543
0900200010913039,09,002,0001,0913,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13544
0900200010913016,09,002,0001,0913,016,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13545
0900200010913042,09,002,0001,0913,042,Urbana,Contenedora,Unidad Habitacional,Azcapotzalco,13546
0900200010769059,09,002,0001,0769,059,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13547
0900200010769060,09,002,0001,0769,060,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13548
0900200011004028,09,002,0001,1004,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13549
0900200011004027,09,002,0001,1004,027,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13550
0900200011004029,09,002,0001,1004,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13551
0900200010684028,09,002,0001,0684,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13552
0900200010684029,09,002,0001,0684,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13553
0900200010769052,09,002,0001,0769,052,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13554
0900200010769053,09,002,0001,0769,053,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13555
0900200010769054,09,002,0001,0769,054,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13556
0900200010769055,09,002,0001,0769,055,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13557
0900200010769056,09,002,0001,0769,056,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13558
0900200010769057,09,002,0001,0769,057,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13559
0900200010769058,09,002,0001,0769,058,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13560
0900200010769043,09,002,0001,0769,043,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13561
0900200011080050,09,002,0001,1080,050,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13562
0900200011080051,09,002,0001,1080,051,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13563
0900200011080052,09,002,0001,1080,052,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13564
0900200011080053,09,002,0001,1080,053,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13565
0900200011038027,09,002,0001,1038,027,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13566
0900200011038029,09,002,0001,1038,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13567
0900200011038030,09,002,0001,1038,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13568
0900200011038032,09,002,0001,1038,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13569
0900200011038031,09,002,0001,1038,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13570
0900200011038033,09,002,0001,1038,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13571
0900200011038034,09,002,0001,1038,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13572
0900200010256035,09,002,0001,0256,035,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13573
0900200010256040,09,002,0001,0256,040,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13574
0900200010928030,09,002,0001,0928,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13575
0900200010928031,09,002,0001,0928,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13576
0900200010928032,09,002,0001,0928,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13577
0900200011080054,09,002,0001,1080,054,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13578
0900200011080055,09,002,0001,1080,055,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13579
0900200011080056,09,002,0001,1080,056,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13580
0900200010256034,09,002,0001,0256,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13581
0900200010256036,09,002,0001,0256,036,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13582
0900200010256037,09,002,0001,0256,037,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13583
0900200010256038,09,002,0001,0256,038,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13584
0900200010256039,09,002,0001,0256,039,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13585
0900200010928033,09,002,0001,0928,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13586
0900200010928034,09,002,0001,0928,034,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13587
0900200010928035,09,002,0001,0928,035,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13588
0900200010222028,09,002,0001,0222,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13589
0900200010222029,09,002,0001,0222,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13590
0900200010222030,09,002,0001,0222,030,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13591
0900200010222031,09,002,0001,0222,031,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13592
0900200010222032,09,002,0001,0222,032,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13593
0900200011080043,09,002,0001,1080,043,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13594
0900200011080057,09,002,0001,1080,057,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13595
0900200011080058,09,002,0001,1080,058,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13596
0900200011080059,09,002,0001,1080,059,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13597
0900200011038026,09,002,0001,1038,026,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13598
0900200011038028,09,002,0001,1038,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13599
0900200011080061,09,002,0001,1080,061,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13600
0900200011080062,09,002,0001,1080,062,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13601
0900200011080063,09,002,0001,1080,063,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13602
0900200010222033,09,002,0001,0222,033,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13603
0900200010542056,09,002,0001,0542,056,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13604
0900200010542057,09,002,0001,0542,057,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13605
0900200010542058,09,002,0001,0542,058,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13606
0900200010542059,09,002,0001,0542,059,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13607
090020001028A028,09,002,0001,028A,028,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13608
090020001028A029,09,002,0001,028A,029,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13609
090020001067A040,09,002,0001,067A,040,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13610
090020001067A041,09,002,0001,067A,041,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13611
090020001067A042,09,002,0001,067A,042,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13612
090020001067A043,09,002,0001,067A,043,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13613
090020001067A044,09,002,0001,067A,044,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13614
090020001067A052,09,002,0001,067A,052,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13615
090020001067A054,09,002,0001,067A,054,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13616
090020001067A045,09,002,0001,067A,045,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13617
090020001067A046,09,002,0001,067A,046,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13618
090020001067A047,09,002,0001,067A,047,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13619
090020001067A048,09,002,0001,067A,048,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13620
090020001067A049,09,002,0001,067A,049,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13621
090020001067A050,09,002,0001,067A,050,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13622
090020001067A051,09,002,0001,067A,051,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13623
090020001067A053,09,002,0001,067A,053,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13624
090020001067A055,09,002,0001,067A,055,Urbana,Edificio-Manzana,Unidad Habitacional,Azcapotzalco,13625
